,affluence,morality,status
1999,-0.12281303107738495,0.0038519445806741714,-0.05362784489989281
2000,-0.03901752084493637,0.05407142639160156,0.008793327957391739
2001,0.0013311002403497696,-0.06405842304229736,-0.0008782725781202316
2002,-0.06571231782436371,-0.04297313839197159,-0.17568302154541016
2003,-0.24189329147338867,-0.12312918156385422,-0.030565623193979263
2004,-0.08627787232398987,-0.0005066618323326111,-0.03976697474718094
2005,-0.10884308815002441,-0.011572185903787613,-0.03744828328490257
2006,-0.02963208593428135,-0.1034267321228981,-0.12897145748138428
2007,0.03074820153415203,-0.028523772954940796,-0.06908484548330307
2008,-0.14651602506637573,-0.023479996249079704,-0.1251261979341507
2009,-0.03197105973958969,-0.004213288426399231,-0.14660337567329407
