,affluence,morality,status
2000,-0.223926842212677,-0.011169204488396645,0.05322450399398804
2001,-0.2911805212497711,0.10960392653942108,0.06240410357713699
2002,-0.1257082223892212,-0.030199434608221054,0.11209718883037567
2003,-0.12765605747699738,0.0094321109354496,-5.379319190979004e-06
2004,-0.165430948138237,0.030365977436304092,0.02659006044268608
2005,-0.12154977023601532,0.027995876967906952,-0.08047813177108765
2006,-0.1903017908334732,-0.015544980764389038,-0.13713493943214417
2007,-0.23662623763084412,0.0065475087612867355,0.07691123336553574
2008,-0.20969825983047485,0.0669744610786438,-0.07086596637964249
2009,-0.1828191578388214,0.1251715123653412,-0.1789323389530182
