,year,words
44,1994,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
45,1935,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
46,1984,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
47,1952,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
48,1989,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
49,1929,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopie', 'utopique']"
50,2005,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
51,1996,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fasciste', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
52,1911,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
53,1933,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
54,1982,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fasciste', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
55,1904,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
56,1964,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
57,1941,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
58,1979,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
59,1907,"['dictature', 'autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopique']"
60,1992,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
61,1926,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopie', 'utopique']"
62,1976,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
63,1986,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
64,1957,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
65,1947,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
66,1920,"['autoritaire', 'autoritarisme', 'communisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopie', 'utopique']"
67,1968,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
68,1946,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
69,1961,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
70,2002,"['totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
71,1932,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
72,1980,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
73,1977,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste']"
74,1902,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
75,1931,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
76,2007,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'utopique']"
77,1918,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
78,1990,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fasciste', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
79,1939,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
80,1925,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopique']"
81,1910,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
82,1944,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
83,1940,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
84,1945,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
85,1969,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
86,1973,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
87,2003,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
88,1959,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
89,1966,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'utopique']"
90,1915,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
91,1942,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
92,1951,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
93,1901,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopique']"
94,1930,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
95,1967,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
96,1963,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
97,1981,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
98,1938,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
99,1974,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
100,2000,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
101,1950,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
102,1927,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
103,1937,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
104,1936,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
