,year,words
71,1932,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'утопия', 'утопический']"
72,1980,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
73,1977,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'утопический']"
74,1902,"['демократия', 'диктатура', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
75,1931,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманист', 'утопический']"
76,2007,"['авторитарный', 'авторитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопический']"
77,1918,"['авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
78,1990,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм']"
79,1939,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист']"
80,1925,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'утопический']"
